machine_id,query_id,cost,time_ms,shared_hit,shared_read,rows
c5a,q11,10203.71,85.922,42749,20040,1217
c5a,q11,10203.71,85.434,42749,20040,1217
c5a,q11,10203.71,85.136,42749,20040,1217
c5a,q11,10203.71,86.528,42749,20040,1217
c5a,q11,10203.71,85.546,42749,20040,1217
c5a,q11,10203.71,84.569,42749,20040,1217
c5a,q11,10203.71,86.653,42749,20040,1217
c5a,q11,10203.71,85.485,42749,20040,1217
c5a,q11,10203.71,86.336,42749,20040,1217
c5a,q11,10203.71,85.424,42749,20040,1217
c5a,q11,10203.71,84.973,42749,20040,1217
c5a,q11,10203.71,85.415,42749,20040,1217
c5a,q12,210511.91,709.957,154,137041,2
c5a,q12,210511.91,713.445,154,137041,2
c5a,q12,210511.91,712.979,154,137041,2
c5a,q12,210511.91,714.541,154,137041,2
c5a,q12,210511.91,713.517,154,137041,2
c5a,q12,210511.91,718.78,154,137041,2
c5a,q12,210511.91,717.734,154,137041,2
c5a,q12,210511.91,715.024,154,137041,2
c5a,q12,210511.91,718.758,154,137041,2
c5a,q12,210511.91,723.423,154,137041,2
c5a,q12,210511.91,717.987,154,137041,2
c5a,q12,210511.91,719.306,154,137041,2
c5a,q12,210511.91,716.294,154,137041,2
c5a,q12,210511.91,715.466,154,137041,2
c5a,q12,210511.91,717.552,154,137041,2
c5a,q12,210511.91,717.293,154,137041,2
c5a,q12,210511.91,719.296,154,137041,2
c5a,q12,210511.91,719.217,154,137041,2
c5a,q12,210511.91,756.75,154,137041,2
c5a,q12,210511.91,717.868,154,137041,2
c5a,q13,142161.33,820.384,1344617,605352,42
c5a,q13,142161.33,826.005,1344617,605352,42
c5a,q13,142161.33,834.005,1344617,605352,42
c5a,q13,142161.33,842.272,1344617,605352,42
c5a,q13,142161.33,848.134,1344617,605352,42
c5a,q13,142161.33,849.897,1344617,605352,42
c5a,q13,142161.33,832.87,1344617,605352,42
c5a,q13,142161.33,833.624,1344617,605352,42
c5a,q13,142161.33,833.825,1344617,605352,42
c5a,q13,142161.33,822.729,1344617,605352,42
c5a,q13,142161.33,840.819,1344617,605352,42
c5a,q13,142161.33,813.447,1344617,605352,42
c5a,q13,142161.33,822.936,1344617,605352,42
c5a,q13,142161.33,835.339,1344617,605352,42
c5a,q13,142161.33,830.659,1344617,605352,42
c5a,q13,142161.33,828.947,1344617,605352,42
c5a,q13,142161.33,851.331,1344617,605352,42
c5a,q13,142161.33,832.862,1344617,605352,42
c5a,q13,142161.33,847.04,1344617,605352,42
c5a,q13,142161.33,854.184,1344617,605352,42
c5a,q14,118586.59,215.453,163,114188,1
c5a,q14,118586.59,210.488,163,114188,1
c5a,q14,118586.59,210.881,163,114188,1
c5a,q14,118586.59,209.988,163,114188,1
c5a,q14,118586.59,210.931,163,114188,1
c5a,q14,118586.59,211.604,163,114188,1
c5a,q14,118586.59,213.269,163,114188,1
c5a,q14,118586.59,211.606,163,114188,1
c5a,q14,118586.59,210.267,163,114188,1
c5a,q14,118586.59,209.808,163,114188,1
c5a,q14,118586.59,211.532,163,114188,1
c5a,q14,118586.59,211.161,163,114188,1
c5a,q14,118586.59,211.436,163,114188,1
c5a,q14,118586.59,210.306,163,114188,1
c5a,q14,118586.59,210.087,163,114188,1
c5a,q14,118586.59,209.679,163,114188,1
c5a,q14,118586.59,209.391,163,114188,1
c5a,q14,118586.59,209.86,163,114188,1
c5a,q14,118586.59,210.498,163,114188,1
c5a,q14,118586.59,210.888,163,114188,1
c5a,q16,40977.39,299.908,4331,3282,18141
c5a,q16,40977.39,307.543,4331,3282,18141
c5a,q16,40977.39,301.242,4331,3282,18141
c5a,q16,40977.39,300.076,4331,3282,18141
c5a,q16,40977.39,309.693,4331,3282,18141
c5a,q16,40977.39,306.068,4331,3282,18141
c5a,q16,40977.39,308.967,4331,3282,18141
c5a,q16,40977.39,303.768,4331,3282,18141
c5a,q16,40977.39,304.661,4331,3282,18141
c5a,q16,40977.39,309.544,4331,3282,18141
c5a,q16,40977.39,305.621,4331,3282,18141
c5a,q16,40977.39,310.256,4331,3282,18141
c5a,q16,40977.39,305.627,4331,3282,18141
c5a,q16,40977.39,307.949,4331,3282,18141
c5a,q16,40977.39,310.837,4331,3282,18141
c5a,q16,40977.39,301.984,4331,3282,18141
c5a,q16,40977.39,304.983,4331,3282,18141
c5a,q16,40977.39,309.661,4331,3282,18141
c5a,q16,40977.39,309.975,4331,3282,18141
c5a,q16,40977.39,308.178,4331,3282,18141
c5a,q17,731369.7,470.253,226722,110705,1
c5a,q17,731369.7,334.454,226722,110705,1
c5a,q17,731369.7,339.875,226722,110705,1
c5a,q17,731369.7,334.148,226722,110705,1
c5a,q17,731369.7,334.892,226722,110705,1
c5a,q17,731369.7,337.748,226722,110705,1
c5a,q17,731369.7,332.902,226722,110705,1
c5a,q17,731369.7,335.112,226722,110705,1
c5a,q17,731369.7,334.155,226722,110705,1
c5a,q17,731369.7,340.463,226722,110705,1
c5a,q17,731369.7,335.654,226722,110705,1
c5a,q17,731369.7,339.971,226722,110705,1
c5a,q17,731369.7,339.163,226722,110705,1
c5a,q17,731369.7,335.025,226722,110705,1
c5a,q17,731369.7,340.615,226722,110705,1
c5a,q17,731369.7,340.655,226722,110705,1
c5a,q17,731369.7,335.779,226722,110705,1
c5a,q17,731369.7,335.523,226722,110705,1
c5a,q17,731369.7,336.254,226722,110705,1
c5a,q17,731369.7,335.513,226722,110705,1
c5a,q18,322525.59,3531.459,302455,149372,9
c5a,q18,322525.59,3610.024,302455,149372,9
c5a,q18,322525.59,3559.06,302455,149372,9
c5a,q18,322525.59,3569.454,302455,149372,9
c5a,q18,322525.59,3570.08,302455,149372,9
c5a,q18,322525.59,3552.694,302455,149372,9
c5a,q18,322525.59,3587.962,302455,149372,9
c5a,q18,322525.59,3630.653,302455,149372,9
c5a,q18,322525.59,3439.341,302455,149372,9
c5a,q18,322525.59,3538.602,302455,149372,9
c5a,q18,322525.59,3413.124,302455,149372,9
c5a,q18,322525.59,3576.128,302455,149372,9
c5a,q18,322525.59,3558.326,302455,149372,9
c5a,q18,322525.59,3508.316,302455,149372,9
c5a,q18,322525.59,3580.953,302455,149372,9
c5a,q18,322525.59,3549.118,302455,149372,9
c5a,q18,322525.59,3534.99,302455,149372,9
c5a,q18,322525.59,3600.833,302455,149372,9
c5a,q18,322525.59,3639.863,302455,149372,9
c5a,q18,322525.59,3608.01,302455,149372,9
c5a,q19,32575.98,60.459,2842,17419,1
c5a,q19,32575.98,47.685,2842,17419,1
c5a,q19,32575.98,43.405,2842,17419,1
c5a,q19,32575.98,43.542,2842,17419,1
c5a,q19,32575.98,43.592,2842,17419,1
c5a,q19,32575.98,43.593,2842,17419,1
c5a,q19,32575.98,43.62,2842,17419,1
c5a,q19,32575.98,43.705,2842,17419,1
c5a,q19,32575.98,43.752,2842,17419,1
c5a,q19,32575.98,43.753,2842,17419,1
c5a,q19,32575.98,43.889,2842,17419,1
c5a,q19,32575.98,43.936,2842,17419,1
c5a,q19,32575.98,43.973,2842,17419,1
c5a,q19,32575.98,43.782,2842,17419,1
c5a,q19,32575.98,43.601,2842,17419,1
c5a,q19,32575.98,43.715,2842,17419,1
c5a,q19,32575.98,44.08,2842,17419,1
c5a,q19,32575.98,43.622,2842,17419,1
c5a,q19,32575.98,44.492,2842,17419,1
c5a,q19,32575.98,43.534,2842,17419,1
c5a,q1,231253.32,6133.339,14799,95585,4
c5a,q1,231253.32,3027.877,14799,95585,4
c5a,q1,231253.32,3061.138,14799,95585,4
c5a,q1,231253.32,3047.344,14799,95585,4
c5a,q1,231253.32,3035.76,14799,95585,4
c5a,q1,231253.32,3084.565,14799,95585,4
c5a,q1,231253.32,3065.351,14799,95585,4
c5a,q1,231253.32,3034.951,14799,95585,4
c5a,q1,231253.32,3038.878,14799,95585,4
c5a,q1,231253.32,3062.753,14799,95585,4
c5a,q1,231253.32,3061.401,14799,95585,4
c5a,q1,231253.32,3039.544,14799,95585,4
c5a,q1,231253.32,3028.261,14799,95585,4
c5a,q1,231253.32,3043.494,14799,95585,4
c5a,q1,231253.32,3038.421,14799,95585,4
c5a,q1,231253.32,3037.993,14799,95585,4
c5a,q1,231253.32,3029.525,14799,95585,4
c5a,q1,231253.32,3063.229,14799,95585,4
c5a,q1,231253.32,3042.925,14799,95585,4
c5a,q1,231253.32,3045.233,14799,95585,4
c5a,q20,164116.85,695.711,57360,74699,193
c5a,q20,164116.85,689.267,57360,74699,193
c5a,q20,164116.85,693.286,57360,74699,193
c5a,q20,164116.85,698.094,57360,74699,193
c5a,q20,164116.85,688.438,57360,74699,193
c5a,q20,164116.85,689.26,57360,74699,193
c5a,q20,164116.85,689.206,57360,74699,193
c5a,q20,164116.85,696.544,57360,74699,193
c5a,q20,164116.85,689.184,57360,74699,193
c5a,q20,164116.85,690.318,57360,74699,193
c5a,q20,164116.85,696.428,57360,74699,193
c5a,q20,164116.85,693.134,57360,74699,193
c5a,q20,164116.85,697.587,57360,74699,193
c5a,q20,164116.85,689.86,57360,74699,193
c5a,q20,164116.85,688.241,57360,74699,193
c5a,q20,164116.85,691.152,57360,74699,193
c5a,q20,164116.85,702.012,57360,74699,193
c5a,q20,164116.85,697.313,57360,74699,193
c5a,q20,164116.85,695.357,57360,74699,193
c5a,q20,164116.85,695.797,57360,74699,193
c5a,q21,72643.41,1612.648,772613,315571,100
c5a,q21,72643.41,1583.315,772613,315571,100
c5a,q21,72643.41,1578.003,772613,315571,100
c5a,q21,72643.41,1585.716,772613,315571,100
c5a,q21,72643.41,1589.481,772613,315571,100
c5a,q21,72643.41,1587.919,772613,315571,100
c5a,q21,72643.41,1580.124,772613,315571,100
c5a,q21,72643.41,1586.636,772613,315571,100
c5a,q21,72643.41,1570.84,772613,315571,100
c5a,q21,72643.41,1575.879,772613,315571,100
c5a,q21,72643.41,1585.214,772613,315571,100
c5a,q21,72643.41,1596.91,772613,315571,100
c5a,q21,72643.41,1580.033,772613,315571,100
c5a,q21,72643.41,1575.487,772613,315571,100
c5a,q21,72643.41,1564.527,772613,315571,100
c5a,q21,72643.41,1587.9,772613,315571,100
c5a,q21,72643.41,1589.969,772613,315571,100
c5a,q21,72643.41,1591.844,772613,315571,100
c5a,q21,72643.41,1581.208,772613,315571,100
c5a,q21,72643.41,1586.187,772613,315571,100
c5a,q22,13103.26,101.365,59398,5177,7
c5a,q22,13103.26,93.411,59398,5177,7
c5a,q22,13103.26,93.143,59398,5177,7
c5a,q22,13103.26,93.445,59398,5177,7
c5a,q22,13103.26,93.315,59398,5177,7
c5a,q22,13103.26,94.032,59398,5177,7
c5a,q22,13103.26,93.421,59398,5177,7
c5a,q22,13103.26,93.518,59398,5177,7
c5a,q22,13103.26,93.482,59398,5177,7
c5a,q22,13103.26,94.098,59398,5177,7
c5a,q22,13103.26,93.912,59398,5177,7
c5a,q22,13103.26,93.915,59398,5177,7
c5a,q22,13103.26,93.658,59398,5177,7
c5a,q22,13103.26,93.893,59398,5177,7
c5a,q22,13103.26,93.365,59398,5177,7
c5a,q22,13103.26,94.32,59398,5177,7
c5a,q22,13103.26,94.262,59398,5177,7
c5a,q22,13103.26,93.913,59398,5177,7
c5a,q22,13103.26,94.212,59398,5177,7
c5a,q22,13103.26,94.166,59398,5177,7
c5a,q2,120690.45,2165.586,160131,42049,100
c5a,q2,120690.45,1534.453,160131,42049,100
c5a,q2,120690.45,1539.677,160131,42049,100
c5a,q2,120690.45,1542.509,160131,42049,100
c5a,q2,120690.45,1555.229,160131,42049,100
c5a,q2,120690.45,1530.942,160131,42049,100
c5a,q2,120690.45,1554.01,160131,42049,100
c5a,q2,120690.45,1533.468,160131,42049,100
c5a,q2,120690.45,1528.949,160131,42049,100
c5a,q2,120690.45,1554.639,160131,42049,100
c5a,q2,120690.45,1529.758,160131,42049,100
c5a,q2,120690.45,1526.324,160131,42049,100
c5a,q2,120690.45,1528.699,160131,42049,100
c5a,q2,120690.45,1533.627,160131,42049,100
c5a,q2,120690.45,1554.855,160131,42049,100
c5a,q2,120690.45,1553.328,160131,42049,100
c5a,q2,120690.45,1531.447,160131,42049,100
c5a,q2,120690.45,1527.121,160131,42049,100
c5a,q2,120690.45,1528.114,160131,42049,100
c5a,q2,120690.45,1547.606,160131,42049,100
c5a,q3,195291.56,1542.48,495447,124226,10
c5a,q3,195291.56,488.343,495447,124226,10
c5a,q3,195291.56,487.453,495447,124226,10
c5a,q3,195291.56,488.775,495447,124226,10
c5a,q3,195291.56,487.779,495447,124226,10
c5a,q3,195291.56,486.805,495447,124226,10
c5a,q3,195291.56,485.946,495447,124226,10
c5a,q3,195291.56,485.984,495447,124226,10
c5a,q3,195291.56,488.131,495447,124226,10
c5a,q3,195291.56,488.884,495447,124226,10
c5a,q3,195291.56,486.936,495447,124226,10
c5a,q3,195291.56,485.965,495447,124226,10
c5a,q3,195291.56,492.136,495447,124226,10
c5a,q3,195291.56,487.956,495447,124226,10
c5a,q3,195291.56,487.731,495447,124226,10
c5a,q3,195291.56,487.1,495447,124226,10
c5a,q3,195291.56,487.546,495447,124226,10
c5a,q3,195291.56,486.828,495447,124226,10
c5a,q3,195291.56,485.823,495447,124226,10
c5a,q3,195291.56,486.243,495447,124226,10
c5a,q4,61263.21,224.816,170129,80893,5
c5a,q4,61263.21,222.076,170129,80893,5
c5a,q4,61263.21,224.307,170129,80893,5
c5a,q4,61263.21,223.399,170129,80893,5
c5a,q4,61263.21,223.055,170129,80893,5
c5a,q4,61263.21,224.345,170129,80893,5
c5a,q4,61263.21,223.209,170129,80893,5
c5a,q4,61263.21,224.878,170129,80893,5
c5a,q4,61263.21,222.138,170129,80893,5
c5a,q4,61263.21,222.618,170129,80893,5
c5a,q4,61263.21,221.474,170129,80893,5
c5a,q4,61263.21,222.99,170129,80893,5
c5a,q4,61263.21,221.886,170129,80893,5
c5a,q4,61263.21,224.17,170129,80893,5
c5a,q4,61263.21,224.878,170129,80893,5
c5a,q4,61263.21,221.636,170129,80893,5
c5a,q4,61263.21,224.916,170129,80893,5
c5a,q4,61263.21,221.377,170129,80893,5
c5a,q4,61263.21,223.482,170129,80893,5
c5a,q4,61263.21,222.762,170129,80893,5
c5a,q5,83490.24,522.806,317194,263984,5
c5a,q5,83490.24,474.338,317194,263984,5
c5a,q5,83490.24,470.913,317194,263984,5
c5a,q5,83490.24,469.08,317194,263984,5
c5a,q5,83490.24,468.682,317194,263984,5
c5a,q5,83490.24,470.285,317194,263984,5
c5a,q5,83490.24,467.262,317194,263984,5
c5a,q5,83490.24,467.126,317194,263984,5
c5a,q5,83490.24,466.76,317194,263984,5
c5a,q5,83490.24,467.63,317194,263984,5
c5a,q5,83490.24,470.05,317194,263984,5
c5a,q5,83490.24,467.066,317194,263984,5
c5a,q5,83490.24,467.218,317194,263984,5
c5a,q5,83490.24,470.716,317194,263984,5
c5a,q5,83490.24,468.086,317194,263984,5
c5a,q5,83490.24,466.231,317194,263984,5
c5a,q5,83490.24,469.052,317194,263984,5
c5a,q5,83490.24,465.35,317194,263984,5
c5a,q5,83490.24,466.968,317194,263984,5
c5a,q5,83490.24,468.895,317194,263984,5
c5a,q6,168633.05,515.52,2220,108148,1
c5a,q6,168633.05,510.02,2220,108148,1
c5a,q6,168633.05,506.715,2220,108148,1
c5a,q6,168633.05,506.597,2220,108148,1
c5a,q6,168633.05,508.38,2220,108148,1
c5a,q6,168633.05,504.99,2220,108148,1
c5a,q6,168633.05,506.262,2220,108148,1
c5a,q6,168633.05,505.916,2220,108148,1
c5a,q6,168633.05,505.041,2220,108148,1
c5a,q6,168633.05,508.458,2220,108148,1
c5a,q6,168633.05,506.352,2220,108148,1
c5a,q6,168633.05,504.212,2220,108148,1
c5a,q6,168633.05,514.014,2220,108148,1
c5a,q6,168633.05,506.5,2220,108148,1
c5a,q6,168633.05,505.684,2220,108148,1
c5a,q6,168633.05,505.814,2220,108148,1
c5a,q6,168633.05,505.729,2220,108148,1
c5a,q6,168633.05,506.187,2220,108148,1
c5a,q6,168633.05,505.938,2220,108148,1
c5a,q6,168633.05,505.382,2220,108148,1
c5a,q7,70658.3,2469.43,1182658,499623,4
c5a,q7,70658.3,2495.767,1182658,499623,4
c5a,q7,70658.3,2493.587,1182658,499623,4
c5a,q7,70658.3,2502.095,1182658,499623,4
c5a,q7,70658.3,2487.478,1182658,499623,4
c5a,q7,70658.3,2511.923,1182658,499623,4
c5a,q7,70658.3,2504.509,1182658,499623,4
c5a,q7,70658.3,2477.556,1182658,499623,4
c5a,q7,70658.3,2504.614,1182658,499623,4
c5a,q7,70658.3,2505.711,1182658,499623,4
c5a,q7,70658.3,2500.058,1182658,499623,4
c5a,q7,70658.3,2513.078,1182658,499623,4
c5a,q7,70658.3,2502.374,1182658,499623,4
c5a,q7,70658.3,2495.624,1182658,499623,4
c5a,q7,70658.3,2506.216,1182658,499623,4
c5a,q7,70658.3,2515.381,1182658,499623,4
c5a,q7,70658.3,2496.749,1182658,499623,4
c5a,q7,70658.3,2503.905,1182658,499623,4
c5a,q7,70658.3,2502.722,1182658,499623,4
c5a,q7,70658.3,2514.15,1182658,499623,4
c5a,q8,90831.9,592.972,165600,92240,2
c5a,q8,90831.9,351.655,165600,92240,2
c5a,q8,90831.9,355.005,165600,92240,2
c5a,q8,90831.9,354.621,165600,92240,2
c5a,q8,90831.9,351.598,165600,92240,2
c5a,q8,90831.9,351.981,165600,92240,2
c5a,q8,90831.9,352.39,165600,92240,2
c5a,q8,90831.9,351.69,165600,92240,2
c5a,q8,90831.9,353.145,165600,92240,2
c5a,q8,90831.9,351.867,165600,92240,2
c5a,q8,90831.9,350.445,165600,92240,2
c5a,q8,90831.9,356.91,165600,92240,2
c5a,q8,90831.9,353.84,165600,92240,2
c5a,q8,90831.9,351.183,165600,92240,2
c5a,q8,90831.9,353.196,165600,92240,2
c5a,q8,90831.9,354.676,165600,92240,2
c5a,q8,90831.9,354.164,165600,92240,2
c5a,q8,90831.9,354.183,165600,92240,2
c5a,q8,90831.9,355.118,165600,92240,2
c5a,q8,90831.9,354.047,165600,92240,2
c5a,q9,85841.45,1555.877,2967273,707713,175
c5a,q9,85841.45,1404.768,2967273,707713,175
c5a,q9,85841.45,1400.582,2967273,707713,175
c5a,q9,85841.45,1403.252,2967273,707713,175
c5a,q9,85841.45,1401.424,2967273,707713,175
c5a,q9,85841.45,1414.562,2967273,707713,175
c5a,q9,85841.45,1401.741,2967273,707713,175
c5a,q9,85841.45,1402.341,2967273,707713,175
c5a,q9,85841.45,1404.072,2967273,707713,175
c5a,q9,85841.45,1438.285,2967273,707713,175
c5a,q9,85841.45,1396.898,2967273,707713,175
c5a,q9,85841.45,1401.41,2967273,707713,175
c5a,q9,85841.45,1400.709,2967273,707713,175
c5a,q9,85841.45,1402.765,2967273,707713,175
c5a,q9,85841.45,1400.838,2967273,707713,175
c5a,q9,85841.45,1397.982,2967273,707713,175
c5a,q9,85841.45,1401.753,2967273,707713,175
c5a,q9,85841.45,1402.239,2967273,707713,175
c5a,q9,85841.45,1405.623,2967273,707713,175
c5a,q9,85841.45,1407.245,2967273,707713,175
c7i,q10,160189.8,855.346,176780,85991,20
c7i,q10,160189.8,853.756,176780,85991,20
c7i,q10,160189.8,843.353,176780,85991,20
c7i,q10,160189.8,807.404,176780,85991,20
c7i,q10,160189.8,714.646,176780,85991,20
c7i,q10,160189.8,826.718,176780,85991,20
c7i,q10,160189.8,836.753,176780,85991,20
c7i,q10,160189.8,841.59,176780,85991,20
c7i,q10,160189.8,858.822,176780,85991,20
c7i,q10,160189.8,878.54,176780,85991,20
c7i,q10,160189.8,855.292,176780,85991,20
c7i,q10,160189.8,863.384,176780,85991,20
c7i,q10,160189.8,849.381,176780,85991,20
c7i,q10,160189.8,846.919,176780,85991,20
c7i,q10,160189.8,854.973,176780,85991,20
c7i,q10,160189.8,846.397,176780,85991,20
c7i,q10,160189.8,831.699,176780,85991,20
c7i,q10,160189.8,727.687,176780,85991,20
c7i,q10,160189.8,835.623,176780,85991,20
c7i,q10,160189.8,841.385,176780,85991,20
c7i,q11,10203.71,166.511,42749,20040,1217
c7i,q11,10203.71,110.881,42749,20040,1217
c7i,q11,10203.71,100.844,42749,20040,1217
c7i,q11,10203.71,102.306,42749,20040,1217
c7i,q11,10203.71,103.203,42749,20040,1217
c7i,q11,10203.71,97.756,42749,20040,1217
c7i,q11,10203.71,103.969,42749,20040,1217
c7i,q11,10203.71,107.746,42749,20040,1217
c7i,q11,10203.71,105.583,42749,20040,1217
c7i,q11,10203.71,101.212,42749,20040,1217
c7i,q11,10203.71,101.367,42749,20040,1217
c7i,q11,10203.71,105.159,42749,20040,1217
c7i,q11,10203.71,98.392,42749,20040,1217
c7i,q11,10203.71,103.805,42749,20040,1217
c7i,q11,10203.71,102.275,42749,20040,1217
c7i,q11,10203.71,102.176,42749,20040,1217
c7i,q11,10203.71,103.871,42749,20040,1217
c7i,q11,10203.71,101.046,42749,20040,1217
c7i,q11,10203.71,105.093,42749,20040,1217
c7i,q11,10203.71,99.061,42749,20040,1217
c7i,q12,210511.91,1050.428,154,137041,2
c7i,q12,210511.91,1046.788,154,137041,2
c7i,q12,210511.91,1037.716,154,137041,2
c7i,q12,210511.91,1048.156,154,137041,2
c7i,q12,210511.91,1047.165,154,137041,2
c7i,q12,210511.91,1047.469,154,137041,2
c7i,q12,210511.91,976.026,154,137041,2
c7i,q12,210511.91,1027.517,154,137041,2
c7i,q12,210511.91,1056.683,154,137041,2
c7i,q12,210511.91,1044.23,154,137041,2
c7i,q12,210511.91,1049.049,154,137041,2
c7i,q12,210511.91,1037.185,154,137041,2
c7i,q12,210511.91,1033.789,154,137041,2
c7i,q12,210511.91,1031.079,154,137041,2
c7i,q12,210511.91,1038.814,154,137041,2
c7i,q12,210511.91,1044.97,154,137041,2
c7i,q12,210511.91,1027.713,154,137041,2
c7i,q12,210511.91,969.619,154,137041,2
c7i,q12,210511.91,1035.763,154,137041,2
c7i,q12,210511.91,1038.82,154,137041,2
c7i,q13,142161.33,1479.864,1344617,605352,42
c7i,q13,142161.33,1479.588,1344617,605352,42
c7i,q13,142161.33,1467.198,1344617,605352,42
c7i,q13,142161.33,1511.15,1344617,605352,42
c7i,q13,142161.33,1499.094,1344617,605352,42
c7i,q13,142161.33,1327.297,1344617,605352,42
c7i,q13,142161.33,1401.331,1344617,605352,42
c7i,q13,142161.33,1505.94,1344617,605352,42
c7i,q13,142161.33,1500.278,1344617,605352,42
c7i,q13,142161.33,1492.694,1344617,605352,42
c7i,q13,142161.33,1474.258,1344617,605352,42
c7i,q13,142161.33,1502.69,1344617,605352,42
c7i,q13,142161.33,1514.912,1344617,605352,42
c7i,q13,142161.33,1203.819,1344617,605352,42
c7i,q13,142161.33,1482.349,1344617,605352,42
c7i,q13,142161.33,1503.887,1344617,605352,42
c7i,q13,142161.33,1507.035,1344617,605352,42
c7i,q13,142161.33,1518.813,1344617,605352,42
c7i,q13,142161.33,1502.183,1344617,605352,42
c7i,q13,142161.33,1512.203,1344617,605352,42
c7i,q14,118586.59,371.678,163,114188,1
c7i,q14,118586.59,345.281,163,114188,1
c7i,q14,118586.59,343.066,163,114188,1
c7i,q14,118586.59,328.284,163,114188,1
c7i,q14,118586.59,314.04,163,114188,1
c7i,q14,118586.59,278.374,163,114188,1
c7i,q14,118586.59,299.963,163,114188,1
c7i,q14,118586.59,336.156,163,114188,1
c7i,q14,118586.59,340.846,163,114188,1
c7i,q14,118586.59,335.683,163,114188,1
c7i,q14,118586.59,337.874,163,114188,1
c7i,q14,118586.59,344.736,163,114188,1
c7i,q14,118586.59,364.313,163,114188,1
c7i,q14,118586.59,336.337,163,114188,1
c7i,q14,118586.59,348.146,163,114188,1
c7i,q14,118586.59,348.006,163,114188,1
c7i,q14,118586.59,340.602,163,114188,1
c7i,q14,118586.59,337.82,163,114188,1
c7i,q14,118586.59,342.723,163,114188,1
c7i,q14,118586.59,350.504,163,114188,1
c7i,q16,40977.39,390.419,4331,3282,18141
c7i,q16,40977.39,389.713,4331,3282,18141
c7i,q16,40977.39,393.717,4331,3282,18141
c7i,q16,40977.39,394.78,4331,3282,18141
c7i,q16,40977.39,400.978,4331,3282,18141
c7i,q16,40977.39,396.316,4331,3282,18141
c7i,q16,40977.39,399.618,4331,3282,18141
c7i,q16,40977.39,396.186,4331,3282,18141
c7i,q16,40977.39,398.488,4331,3282,18141
c7i,q16,40977.39,392.993,4331,3282,18141
c7i,q16,40977.39,399.162,4331,3282,18141
c7i,q16,40977.39,397.126,4331,3282,18141
c7i,q16,40977.39,397.238,4331,3282,18141
c7i,q16,40977.39,381.996,4331,3282,18141
c7i,q16,40977.39,368.942,4331,3282,18141
c7i,q16,40977.39,362.473,4331,3282,18141
c7i,q16,40977.39,398.471,4331,3282,18141
c7i,q16,40977.39,396.879,4331,3282,18141
c7i,q16,40977.39,399.224,4331,3282,18141
c7i,q16,40977.39,398.026,4331,3282,18141
c7i,q17,731369.7,436.236,226722,110705,1
c7i,q17,731369.7,279.277,226722,110705,1
c7i,q17,731369.7,285.158,226722,110705,1
c7i,q17,731369.7,282.573,226722,110705,1
c7i,q17,731369.7,280.531,226722,110705,1
c7i,q17,731369.7,275.654,226722,110705,1
c7i,q17,731369.7,277.727,226722,110705,1
c7i,q17,731369.7,277.973,226722,110705,1
c7i,q17,731369.7,280.878,226722,110705,1
c7i,q17,731369.7,278.636,226722,110705,1
c7i,q17,731369.7,276.52,226722,110705,1
c7i,q17,731369.7,279.301,226722,110705,1
c7i,q17,731369.7,277.283,226722,110705,1
c7i,q17,731369.7,274.67,226722,110705,1
c7i,q17,731369.7,274.553,226722,110705,1
c7i,q17,731369.7,279.233,226722,110705,1
c7i,q17,731369.7,276.925,226722,110705,1
c7i,q17,731369.7,279.133,226722,110705,1
c7i,q17,731369.7,276.108,226722,110705,1
c7i,q17,731369.7,273.028,226722,110705,1
c7i,q18,322525.59,5410.242,302455,149372,9
c7i,q18,322525.59,5414.889,302455,149372,9
c7i,q18,322525.59,5398.612,302455,149372,9
c7i,q18,322525.59,5425.708,302455,149372,9
c7i,q18,322525.59,5457.121,302455,149372,9
c7i,q18,322525.59,5423.124,302455,149372,9
c7i,q18,322525.59,5442.326,302455,149372,9
c7i,q18,322525.59,5413.506,302455,149372,9
c7i,q18,322525.59,5421.915,302455,149372,9
c7i,q18,322525.59,5389.897,302455,149372,9
c7i,q18,322525.59,5451.451,302455,149372,9
c7i,q18,322525.59,5406.851,302455,149372,9
c7i,q18,322525.59,5387.032,302455,149372,9
c7i,q18,322525.59,5581.244,302455,149372,9
c7i,q18,322525.59,5398.893,302455,149372,9
c7i,q18,322525.59,5417.557,302455,149372,9
c7i,q18,322525.59,5390.679,302455,149372,9
c7i,q18,322525.59,5406.079,302455,149372,9
c7i,q18,322525.59,5430.396,302455,149372,9
c7i,q18,322525.59,5393.425,302455,149372,9
c7i,q19,32575.98,87.178,2842,17419,1
c7i,q19,32575.98,73.414,2842,17419,1
c7i,q19,32575.98,52.525,2842,17419,1
c7i,q19,32575.98,54.392,2842,17419,1
c7i,q19,32575.98,53.533,2842,17419,1
c7i,q19,32575.98,52.099,2842,17419,1
c7i,q19,32575.98,52.624,2842,17419,1
c7i,q19,32575.98,53.716,2842,17419,1
c7i,q19,32575.98,53.915,2842,17419,1
c7i,q19,32575.98,49.78,2842,17419,1
c7i,q19,32575.98,52.783,2842,17419,1
c7i,q19,32575.98,50.855,2842,17419,1
c7i,q19,32575.98,52.044,2842,17419,1
c7i,q19,32575.98,53.756,2842,17419,1
c7i,q19,32575.98,55.452,2842,17419,1
c7i,q19,32575.98,51.901,2842,17419,1
c7i,q19,32575.98,52.159,2842,17419,1
c7i,q19,32575.98,53.706,2842,17419,1
c7i,q19,32575.98,51.913,2842,17419,1
